userId,movieId,rating,rating_prediksi,K
3,7899,4.5,2.564516129032258,20
3,31,0.5,3.0284398420731176,20
3,3024,4.5,3.0,20
4,4260,2.0,3.5290697674418605,20
4,4896,4.0,3.6795180216852352,20
4,1500,4.0,3.435900883034262,20
4,1080,5.0,4.103986354303375,20
4,2843,5.0,3.329578404270388,20
4,3176,4.0,3.528239696876299,20
4,4002,3.0,3.9477398204987653,20
4,1250,5.0,3.9756476330646198,20
4,4881,3.0,3.7852641357677155,20
4,3255,4.0,3.287279760626153,20
4,126,1.0,2.1581137094227616,20
4,457,5.0,3.761205250523234,20
4,2109,4.0,3.476272530554212,20
4,759,3.0,4.0,20
4,1077,5.0,3.561646069364653,20
4,1136,5.0,4.604817725544813,20
4,3408,4.0,3.367704573311458,20
4,1079,2.0,3.949858662607137,20
4,450,2.0,3.316003736400864,20
4,1046,5.0,4.446288608080564,20
4,3060,4.0,3.7282616617764126,20
4,898,5.0,4.522688498133669,20
4,345,4.0,3.3998197217329875,20
4,509,1.0,3.8567694697209216,20
4,1225,4.0,4.481270322006808,20
4,595,3.0,3.7123503588275772,20
4,1266,4.0,4.289405691104945,20
4,2583,5.0,3.79598111248926,20
4,2203,4.0,4.131357312578407,20
4,3033,4.0,3.537113586769157,20
4,2791,5.0,4.037624234022333,20
4,1597,1.0,2.8332835779244405,20
4,3204,4.0,3.615616238345432,20
4,45,3.0,3.2515603339107,20
4,2324,1.0,4.0125781927726125,20
4,1966,2.0,3.924977003644572,20
4,1834,5.0,3.700409439995421,20
4,1641,4.0,3.8579543757190864,20
4,2204,5.0,3.566865654911506,20
4,2336,2.0,3.692497512719715,20
4,539,1.0,2.942891240982574,20
4,2926,5.0,3.014470676401736,20
4,608,5.0,4.622222055728304,20
4,1197,5.0,4.508680548092654,20
5,290,5.0,3.5871678137733327,20
5,357,2.0,3.859008341919833,20
5,21,4.0,3.5443319353428695,20
5,36,4.0,3.9188615615769926,20
5,410,3.0,3.1368681308767856,20
5,266,1.0,3.3741743703290705,20
5,380,2.0,3.5329572149696453,20
5,110,4.0,4.360721979485089,20
5,153,3.0,3.092070858615583,20
6,491,4.0,3.5087966072347148,20
6,47,4.0,3.4284869925453925,20
6,76,4.0,3.5307532573057023,20
6,509,3.0,3.285503953122788,20
6,243,3.0,3.450199203187251,20
6,274,4.0,3.2376652604322755,20
6,110,5.0,4.402288781429134,20
6,588,5.0,3.8295227507414737,20
6,61,4.0,3.777430805120648,20
6,711,4.0,3.439439058067134,20
6,212,4.0,2.5210647459580824,20
6,445,3.0,2.9487047995618956,20
6,279,3.0,3.450199203187251,20
6,32,4.0,3.955803381621477,20
6,158,4.0,3.2968052015869125,20
6,65,3.0,2.477040278655829,20
6,21,2.0,3.358241847324982,20
6,314,5.0,3.8013648968827636,20
6,79,3.0,3.1222275152821233,20
6,708,4.0,3.6616402232042975,20
6,349,5.0,3.6432674859250698,20
6,540,3.0,2.805649269271354,20
6,539,3.0,3.74688650770299,20
6,170,3.0,3.1213586083139018,20
6,881,3.0,1.8413572607779023,20
6,222,4.0,4.091748603930648,20
6,189,3.0,3.450199203187251,20
6,8,3.0,3.276067617491318,20
6,104,4.0,3.612441806606885,20
6,382,3.0,3.0129820781838568,20
6,802,4.0,3.580500572996681,20
6,25,3.0,3.4519676533941284,20
6,374,3.0,2.5641261064452556,20
6,100,3.0,2.8422438527970946,20
6,880,3.0,2.730941029200947,20
6,700,4.0,2.903626083552658,20
6,26,4.0,3.703032304414176,20
6,380,4.0,3.3146909310504786,20
6,315,4.0,3.29027848287591,20
6,415,4.0,2.550045622539195,20
6,168,5.0,3.3519903322251947,20
6,36,5.0,3.832936953295736,20
6,62,4.0,4.010575918848617,20
6,177,3.0,2.3063963252278796,20
6,329,4.0,3.5515321016571626,20
6,516,4.0,2.98024664444681,20
6,412,3.0,3.6929378014639527,20
6,888,3.0,0.5,20
6,161,3.0,3.753159471476543,20
6,497,3.0,4.1810529781200385,20
6,647,4.0,3.337679584288446,20
6,210,4.0,2.6965850830186278,20
6,171,3.0,4.133752347068846,20
6,230,5.0,3.3475863613840735,20
6,348,3.0,3.2505065083807474,20
6,344,3.0,2.5407798224094327,20
6,201,3.0,3.450199203187251,20
6,368,5.0,3.3435918115161436,20
6,370,4.0,3.1306707038946517,20
6,95,4.0,3.437403007918523,20
6,281,4.0,3.7742978244692442,20
6,112,4.0,3.5005318524487583,20
6,416,3.0,2.2836605007230655,20
7,5349,3.5,3.439506157893921,20
7,49824,3.0,3.577411626938868,20
7,2701,1.5,2.5664966937165286,20
7,1240,5.0,3.8952087318772795,20
7,45499,4.0,3.516355043487417,20
7,45730,0.5,3.0848814575485255,20
7,5816,4.5,3.566987531833701,20
7,58,3.0,3.697986495764401,20
7,3977,2.5,2.6359942653423847,20
7,2640,3.0,3.550981214926862,20
7,45517,4.5,3.435587959080538,20
7,8908,4.5,3.526367605302071,20
7,8665,3.5,3.9424862619306844,20
7,2529,5.0,3.615348350990842,20
7,4995,4.5,3.8283687075942736,20
7,1219,5.0,4.07220530916555,20
7,3916,4.0,3.703410923931703,20
7,4874,3.0,3.4606121063862023,20
7,33493,1.0,3.6369426411830235,20
7,4246,2.0,3.4327671941633673,20
7,8907,1.0,2.792535170883252,20
7,4223,2.0,3.5049168997491615,20
7,6333,4.0,3.8423123192098516,20
7,8798,4.5,3.5539913642492498,20
7,3578,1.5,4.220107017543436,20
7,45668,1.0,2.9141493252307735,20
7,480,5.0,3.9231567068238014,20
7,6934,2.0,3.423890241036153,20
7,8958,3.5,3.8105280696143757,20
7,780,4.5,3.3515799429766604,20
7,595,3.5,3.4188318590575015,20
8,39,3.0,3.339221752479688,20
8,357,5.0,3.540564574042501,20
8,32,3.0,3.9512902175598494,20
8,252,3.0,3.55939673220996,20
8,367,3.0,3.131961628927747,20
8,440,3.0,3.623855314353755,20
8,185,5.0,3.071765587948935,20
8,364,5.0,3.773186868604208,20
8,380,5.0,3.4437966331168233,20
8,500,2.0,3.449104176290093,20
9,2012,4.0,3.7933585723502734,20
9,923,5.0,3.719611862312529,20
9,4993,5.0,4.291040976447893,20
9,5841,1.0,2.0,20
9,5965,4.0,4.278117801274432,20
9,5843,3.0,2.2547427987296937,20
9,223,4.0,3.4387198744486858,20
9,5445,4.0,3.6073310025414247,20
9,1987,2.0,3.1944444444444446,20
9,41,3.0,3.8264208268538535,20
10,8529,3.5,3.3651435379144674,20
10,40629,3.0,3.4718620336654107,20
10,8969,3.5,3.0305142777101937,20
10,61250,2.5,2.6288152367860196,20
10,6377,3.5,4.109439809632552,20
10,97024,0.5,3.2410714285714284,20
10,31433,2.5,3.1084000730875196,20
10,95449,4.0,3.010943789899445,20
10,106782,1.0,3.95614530285936,20
10,103335,4.0,3.602336674306325,20
10,112006,4.0,3.717848106343907,20
10,4993,4.0,3.942187729533486,20
10,140110,5.0,3.6231691895333387,20
10,96079,5.0,3.7706407667363653,20
10,80549,3.5,3.92670304249785,20
10,49286,5.0,3.17753321133511,20
10,71579,5.0,3.5817490816100372,20
10,7151,3.0,3.439725262936856,20
10,105211,2.5,3.2410714285714284,20
10,95510,3.0,3.265978640864158,20
10,8869,5.0,2.9144988917052324,20
10,4447,4.5,3.36766250496374,20
10,5952,4.0,3.9279114267121122,20
10,72011,2.5,3.6378993608066565,20
10,5066,3.0,3.687321272941545,20
10,119145,1.0,3.9402116247085885,20
10,7293,3.5,3.7423251063786207,20
10,113275,4.5,3.2410714285714284,20
11,529,5.0,3.8179987704659,20
11,36,4.0,3.739742200833364,20
11,1917,4.0,3.662066781396073,20
11,1604,4.0,3.0000000000000004,20
11,356,5.0,4.305744801614078,20
11,1616,3.0,3.4625722939179964,20
11,2002,2.0,2.559083272389461,20
11,10,3.0,3.617877966735175,20
11,474,4.0,3.7829248876168022,20
11,2027,3.0,1.8700074360614691,20
11,1704,4.0,3.933516303553278,20
11,110,5.0,4.373672444393403,20
11,1100,3.0,2.527281642882737,20
12,63992,5.0,2.5586401032844095,20
12,2072,5.0,2.5262166520434906,20
12,3668,5.0,3.681366177270041,20
12,838,5.0,3.8041082245129276,20
12,1357,5.0,4.128437131112946,20
12,2717,5.0,2.4742557304891326,20
12,1721,5.0,3.678285158464879,20
13,3827,4.0,2.576440330474347,20
13,3893,3.0,3.448814425535192,20
13,3578,5.0,4.238773753417476,20
13,4148,4.0,2.8304645956308305,20
13,2571,5.0,4.513707476436123,20
13,1173,3.0,3.5787853552599898,20
13,3977,3.0,2.7802613068831517,20
14,527,3.0,4.4504023922277804,20
14,351,3.0,3.374774952479242,20
14,509,5.0,3.2714465353888604,20
14,455,3.0,2.477485139439122,20
14,95,5.0,3.339287010106576,20
14,376,4.0,3.5364576151065124,20
14,288,4.0,2.915188653667073,20
14,356,4.0,4.089026676869967,20
14,153,2.0,2.94118709253323,20
14,377,3.0,3.4510890121470705,20
15,84152,5.0,3.861767950606301,20
15,3949,4.0,3.951119526463013,20
15,110102,1.5,3.942606963897066,20
15,4720,5.0,3.4156267107904967,20
15,1270,5.0,4.324740879817873,20
15,104841,4.5,3.6546236460312707,20
15,1347,3.0,2.948735430291227,20
15,4370,4.0,3.4452619344288924,20
15,5618,3.0,4.0801961429009825,20
15,71057,4.0,3.721153140896057,20
15,293,3.0,4.295884809779927,20
15,260,5.0,4.521589788110418,20
15,4226,1.5,4.187340944680181,20
15,2916,4.5,3.822818416216334,20
15,4306,3.0,3.77490753664611,20
15,318,5.0,4.659507816680931,20
15,1265,3.5,3.8696290871954475,20
15,44,1.0,2.7469041461479833,20
15,70286,3.5,3.9197430957791974,20
15,1196,5.0,4.497077242134024,20
15,1527,3.0,3.7737963727664683,20
15,3578,5.0,4.366544009694886,20
15,3994,3.0,3.2809168048592476,20
15,6502,3.5,4.104787211671079,20
15,3510,5.0,3.3572946695589034,20
15,122924,1.0,3.349802742104346,20
15,47,3.5,4.169685732296068,20
16,5782,4.0,3.7861909910054226,20
16,1213,3.5,4.185584491653586,20
16,91529,4.5,4.068073990305828,20
16,50,4.0,4.536805873900698,20
16,48394,4.0,3.743125270291789,20
16,78499,4.5,4.117536621821134,20
16,1208,4.0,4.556753341832492,20
16,593,3.0,4.254529385991573,20
16,1188,2.5,4.080666089348373,20
16,2427,1.5,3.6719498519304374,20
16,1260,4.0,3.6332942300291893,20
16,1219,3.0,4.243467204967364,20
16,913,4.0,4.288496606053877,20
16,1198,3.5,3.8157136322730056,20
16,2858,3.5,4.136476453898235,20
16,2490,3.0,3.351779271325718,20
16,912,3.5,4.380751695618308,20
16,319,4.0,3.833665499438446,20
16,3741,4.0,4.182248128911858,20
16,1281,3.0,4.2662788185475025,20
17,1198,4.5,4.143221657575931,20
17,1222,4.5,4.408185534455368,20
17,2959,4.5,4.13237158593479,20
17,1259,4.0,4.00161032103774,20
17,1036,4.0,4.194586284178086,20
17,31658,4.5,4.046998726582599,20
17,1228,4.5,4.130061234047104,20
17,1221,4.5,4.472491669331472,20
17,4571,4.0,3.4950150331037455,20
17,910,3.5,4.165633697128811,20
17,593,4.5,4.252553270687632,20
17,78499,4.0,4.232288155273011,20
17,1206,5.0,4.394413801059758,20
17,1358,3.0,3.9610229296598654,20
17,293,3.5,4.108890228320677,20
17,2005,4.0,3.64744743089991,20
17,47,4.0,3.978715610365182,20
17,82459,4.0,3.7227120537846683,20
17,1093,4.0,3.421672775811358,20
17,780,4.0,3.103001465628008,20
17,3147,4.5,4.0788044954879465,20
18,57640,3.5,3.87773175799528,20
18,5266,3.5,2.6021442282178424,20
18,6934,3.0,3.194161687537974,20
18,59615,2.5,3.0061003912714335,20
18,1089,4.0,4.073756704963489,20
18,2421,3.0,2.569046550945774,20
18,81788,4.5,3.5981354107692947,20
18,5445,4.0,3.718840873475539,20
18,296,4.0,4.579810467761494,20
18,586,3.5,3.238777987662431,20
18,7254,4.5,3.4664870484483554,20
18,1371,4.0,2.9309303832486497,20
18,78499,4.0,4.301402634398244,20
18,6888,0.5,2.305282066200777,20
18,83349,3.0,3.386927892263689,20
18,431,4.0,3.867255594429803,20
18,185135,4.5,3.7369077306733165,20
18,6287,3.0,3.170037389709335,20
18,4262,4.0,3.97376463385717,20
18,122920,3.0,3.6444115060141264,20
18,98585,3.5,3.5618535467292376,20
18,96432,4.0,3.5231294539254385,20
18,1608,3.0,3.1319083807150947,20
18,70,3.5,3.7255681748345193,20
18,33004,3.0,3.4401882849183587,20
18,96655,4.0,2.5,20
18,2490,3.5,3.5057328667418064,20
18,114066,4.0,3.7369077306733165,20
18,88129,3.0,3.749243927788151,20
18,4816,3.0,3.6694352238992884,20
18,2002,3.5,2.418591273842266,20
18,5995,4.5,4.02338229436371,20
18,73268,3.5,3.379111484292854,20
18,45499,4.0,3.331610952047567,20
18,2959,4.5,4.515513907271079,20
18,5669,3.5,3.8656744706168533,20
18,46965,1.0,2.4730538866279503,20
18,30793,4.0,3.295644956451841,20
18,8360,3.5,3.5333046023102974,20
18,1223,4.5,4.141674917907966,20
18,79592,3.0,3.1415097618562244,20
18,97938,3.0,3.8798659196961363,20
18,96488,4.0,4.372920401718004,20
18,235,4.5,3.3995431987189453,20
18,1704,4.0,4.273722649133262,20
18,30812,4.0,3.53216763537087,20
18,318,5.0,4.503171903383674,20
18,6378,3.0,3.373332572812546,20
18,95441,2.5,3.115255691783817,20
18,7373,3.5,3.5621580282021297,20
18,5956,4.0,3.7963875763999892,20
18,1391,3.0,3.1242450964632162,20
18,589,4.5,3.906766364447471,20
18,37733,4.0,3.608286430961093,20
18,5679,4.0,3.263424079389323,20
18,91529,4.0,3.981611669312485,20
18,165,4.0,3.5952047701889844,20
18,7147,4.5,3.685417909219554,20
18,4239,4.0,3.8989485407245867,20
18,8957,3.5,2.9621817479040202,20
18,27878,4.5,4.0,20
18,55118,4.5,3.8758114013962044,20
18,27716,4.5,3.7369077306733165,20
18,102903,4.0,3.5317749207658014,20
18,6534,3.0,2.7891826096396004,20
18,293,4.5,4.437095300375363,20
18,71108,4.5,3.7369077306733165,20
18,1527,3.5,3.9582163293019472,20
18,68319,4.0,2.8073029936651084,20
18,2278,3.5,3.551029332945931,20
18,1374,4.5,3.7489958317316936,20
18,112852,4.5,3.925321739152771,20
18,2411,3.0,2.760431242234714,20
18,64957,3.5,3.637768805686338,20
18,69640,4.0,2.870263824742556,20
18,26444,3.5,4.5,20
18,57669,4.0,4.123341328616994,20
18,5459,2.5,3.0261529191526546,20
18,91485,3.5,3.708339138846624,20
18,8665,4.0,3.8050481224968373,20
18,53125,3.5,3.4653590563951098,20
18,37741,4.0,3.776485583556017,20
18,134130,4.5,3.8983916429979915,20
18,5944,2.5,3.0034947094476796,20
18,140289,4.0,3.7369077306733165,20
18,88140,4.0,3.5977355118179313,20
18,60040,3.5,3.306374370822458,20
18,99813,4.0,3.917154784632625,20
18,1095,4.0,3.6545695923331363,20
18,6333,4.0,3.8719730130227923,20
18,1221,5.0,4.154418444425685,20
18,555,4.0,3.8566824538311106,20
18,103253,3.5,3.3481920384414563,20
18,8117,4.0,3.7369077306733165,20
18,457,3.5,3.679512021739356,20
18,6787,4.0,3.900578345824449,20
18,36519,3.0,3.231734840191534,20
18,40819,4.0,3.690043530107077,20
18,106839,4.0,3.5,20
18,6377,4.0,3.9971577091073045,20
18,1370,3.5,3.2644838725722347,20
19,2088,3.0,2.780673330534316,20
19,558,2.0,3.0893200966837906,20
19,3471,4.0,3.445292113279758,20
19,736,2.0,2.925319278632629,20
19,965,2.0,4.3725679460834925,20
19,2723,5.0,2.8947702504057444,20
19,372,1.0,2.597396685806316,20
19,3063,2.0,2.128153661987078,20
19,158,3.0,2.632511181048516,20
19,2243,2.0,3.504212428552263,20
19,3809,3.0,3.2127383071511915,20
19,1089,3.0,4.177498561351886,20
19,65,2.0,2.23243369505778,20
19,2048,3.0,3.7319328068373965,20
19,2053,2.0,1.9202219227487964,20
19,933,4.0,4.169548870299248,20
19,1831,2.0,2.3375669048123617,20
19,3704,2.0,3.5237860143459825,20
19,480,2.0,3.890553541275433,20
19,2320,3.0,3.037615346577241,20
19,1888,2.0,2.0,20
19,2287,3.0,3.972355262137068,20
19,3497,2.0,2.4697968893804387,20
19,2491,4.0,3.436498632785011,20
19,7,2.0,3.2434018908012563,20
19,2490,3.0,3.3763076334278583,20
19,1129,3.0,3.6274272439025728,20
19,2249,3.0,3.139113654458553,20
19,1517,3.0,3.767498199126908,20
19,1092,2.0,3.219070490496816,20
19,2150,3.0,3.867348285312414,20
19,104,2.0,3.5202576975693147,20
19,3802,2.0,2.0,20
19,1372,5.0,3.539575546861463,20
19,1461,3.0,2.124687058157396,20
19,842,2.0,2.4006839333289918,20
19,332,2.0,2.970526481987894,20
19,1625,4.0,3.467885141987547,20
19,3034,3.0,3.487011136683812,20
19,1617,4.0,3.758564957461997,20
19,2763,4.0,3.5584351851305223,20
19,440,3.0,3.4027620957897144,20
19,107,2.0,3.3373471101311702,20
19,1779,2.0,2.576810718701008,20
19,3175,4.0,3.7064462663234816,20
19,1047,3.0,3.3531461159564113,20
19,2458,2.0,2.875407256346222,20
19,785,2.0,3.47647002125355,20
19,648,3.0,3.169842859340295,20
19,3835,2.0,1.7677980649958218,20
19,745,4.0,4.161544504681122,20
19,1681,3.0,1.7186474556971627,20
19,3108,4.0,3.790636316218092,20
19,2406,3.0,3.446274388989386,20
19,2369,2.0,2.5638871742585763,20
19,3361,2.0,3.5290375306812938,20
19,2888,3.0,1.356619671343898,20
19,2279,2.0,2.4580184418315385,20
19,2,3.0,3.0344656798311016,20
19,3745,4.0,3.5282635084513476,20
19,32,4.0,4.1559159594108825,20
19,3548,2.0,4.152087112965675,20
19,1688,3.0,3.276056016029655,20
19,1345,3.0,3.399753644291376,20
19,1259,3.0,4.09917351571937,20
19,2428,3.0,2.4715420083036617,20
19,2463,2.0,3.3952243369891417,20
19,3301,2.0,3.3817283020906532,20
19,92,2.0,2.5688394887182904,20
19,3686,3.0,2.8588754298128434,20
19,350,2.0,3.2567734402825317,20
19,2762,4.0,4.130187085337052,20
19,2622,3.0,2.937675571189017,20
19,3394,3.0,2.416368301242024,20
19,1270,4.0,3.817260864532452,20
19,866,2.0,4.167625808740735,20
19,1648,2.0,4.0,20
19,2513,1.0,2.9892629049918726,20
19,2046,2.0,3.139306530642977,20
19,2808,2.0,1.8977972278943962,20
19,2719,2.0,2.2569533346346593,20
19,1307,3.0,3.884826560803636,20
19,2706,3.0,3.317215381163896,20
19,2467,3.0,3.9855662423940474,20
19,543,3.0,3.452343247194101,20
19,2005,4.0,3.5724645274940245,20
19,1917,2.0,3.0295926187845463,20
19,1215,3.0,3.9930737712846787,20
19,2898,2.0,2.588967971530249,20
19,3101,1.0,3.322556791886269,20
19,2105,3.0,3.257710523772956,20
19,3837,1.0,5.0,20
19,368,3.0,3.50755939305917,20
19,3033,2.0,3.4533196441281078,20
19,1591,2.0,2.724528632020395,20
19,450,2.0,3.370254333186341,20
19,1584,3.0,3.79198911306432,20
19,1920,3.0,2.938794240339973,20
19,3082,2.0,3.220379158175006,20
19,1580,2.0,3.6449579848243876,20
19,1278,4.0,3.935995833206912,20
19,2294,3.0,3.220848749213806,20
19,3534,2.0,3.298741317899761,20
19,1500,2.0,3.6530290397075107,20
19,1376,4.0,3.445998156551626,20
19,2918,5.0,4.14994818991565,20
19,3526,2.0,3.782211329444598,20
19,1717,3.0,3.0974158617600427,20
19,1921,3.0,4.009710427604058,20
19,64,2.0,2.677497635768553,20
19,1016,3.0,2.8167849720921883,20
19,1285,5.0,3.6668665366974733,20
19,2606,4.0,2.805219083515991,20
19,708,3.0,3.3563103183118574,20
19,2140,4.0,3.5886352838052566,20
19,1806,2.0,2.279871598338818,20
19,3190,1.0,1.9108460598888797,20
19,328,2.0,2.7014895266908416,20
19,185,2.0,2.6216095609839702,20
19,3481,2.0,3.5169877794217923,20
19,2148,2.0,3.4987384351149164,20
19,87,2.0,2.421519183688987,20
19,54,2.0,2.2367804727894356,20
19,2900,2.0,2.588967971530249,20
19,1551,2.0,2.33524007743731,20
19,1324,2.0,1.0,20
19,3398,2.0,3.4848515154139856,20
19,818,4.0,3.0328051359944697,20
19,575,2.0,2.7643006274620823,20
19,1057,3.0,3.372185543720161,20
19,1542,2.0,4.011390944434299,20
19,291,2.0,2.412260157596479,20
19,2355,3.0,3.614161419027538,20
19,3535,2.0,3.6865666824265166,20
19,2094,4.0,3.0871422224341285,20
19,3500,2.0,3.514091386021233,20
19,1240,4.0,4.087795460609474,20
19,357,4.0,3.424578506379375,20
19,2044,3.0,2.0,20
19,3784,2.0,2.9159500038362887,20
19,414,2.0,2.442655486557426,20
20,4019,4.0,3.7467813311828184,20
20,2006,2.0,3.1781751672003655,20
20,986,3.5,3.430468322721373,20
20,3300,3.0,3.435991043548938,20
20,2657,5.0,3.3999446961799022,20
20,4366,1.5,3.498306581436277,20
20,13,4.0,3.151868295015556,20
20,1029,4.5,3.3477058163875424,20
20,1722,3.0,2.884926108210028,20
20,1097,5.0,4.0897108908156845,20
20,4226,3.5,4.380982048417776,20
20,4344,3.5,3.1600958655444527,20
20,2565,3.5,4.206520314051707,20
20,2116,2.5,3.011883188690812,20
20,4734,1.0,3.21134442085352,20
20,1688,4.5,3.2102417745601546,20
20,5693,4.0,3.2747929481444062,20
20,6333,4.0,3.713825475172849,20
20,5364,4.0,3.193540176836695,20
20,1025,5.0,3.395050423009225,20
20,5015,4.0,3.2748294720938294,20
20,6166,1.5,2.035508819355012,20
20,4029,4.0,3.8323858035924405,20
20,5989,4.5,3.771730905570189,20
20,158,3.0,2.630536592413292,20
20,4090,3.5,3.0222044513502198,20
20,1333,3.5,3.4536543035895626,20
20,5013,4.5,3.778076832798192,20
20,4449,2.0,3.5854922279792745,20
20,1566,4.5,3.5069945256493087,20
20,595,5.0,3.6421330403971988,20
20,3999,2.0,3.0076985099671036,20
20,5299,4.0,3.361111334320857,20
20,5502,3.0,3.3450918324953416,20
20,6170,4.0,3.226867388199564,20
20,2761,4.5,3.9421089502572144,20
20,3565,3.0,3.6131657966998225,20
20,2085,4.0,3.4991040710485817,20
20,2294,3.5,3.2315376838742322,20
20,1088,4.5,3.26152460598138,20
20,4641,3.0,3.4315804594489054,20
20,919,5.0,3.650723589518804,20
20,2355,4.0,3.561967450538847,20
20,6345,5.0,5.0,20
20,2987,5.0,3.3992601290758913,20
20,3536,1.5,3.5997954792376237,20
20,3483,3.5,2.978140380296495,20
20,3408,3.5,3.3807393627537525,20
20,2092,3.0,2.2876947524697333,20
21,115617,4.0,3.9170610192899016,20
21,5418,4.0,4.111074148170902,20
21,1527,2.5,3.6169169290667567,20
21,72641,3.0,3.75708837528659,20
21,104841,4.0,3.572769719890124,20
21,81834,3.0,3.971855459018973,20
21,135536,3.5,2.957641651147501,20
21,5445,4.5,3.7641322889088906,20
21,2529,4.0,3.7563705951411848,20
21,152081,4.0,3.8833372723341157,20
21,4700,3.0,2.9285993933421643,20
21,106916,3.0,3.192391484260036,20
21,173307,0.5,3.2612994350282487,20
21,50872,3.5,3.751692586825221,20
21,2953,3.0,2.448872619922562,20
21,167036,4.0,3.760702971783831,20
21,122886,4.0,3.9884748960216214,20
21,3462,3.0,3.8652935898035623,20
21,106696,4.0,3.5157507225154103,20
21,72378,3.5,2.956528950887139,20
21,370,5.0,2.9426478561820644,20
21,80463,3.0,3.881749914304225,20
21,109576,2.5,1.5,20
21,1391,0.5,3.008997078546876,20
21,39715,2.5,2.327487226636861,20
21,84152,3.5,3.854963610502707,20
21,33794,3.5,3.9632878209730373,20
21,72998,4.0,3.7422173403446624,20
21,2174,1.0,3.593041884390241,20
21,367,3.0,3.3215155072342264,20
21,160872,0.5,3.2612994350282487,20
21,105213,2.0,3.2471106065851387,20
21,7570,4.5,3.2652475655827566,20
21,34162,3.0,3.6311971063938433,20
21,122882,3.5,4.05301289460923,20
21,2424,4.0,3.135963671878187,20
21,106487,4.0,3.6064965987615465,20
21,7373,3.0,3.4077871404567497,20
21,138036,3.5,3.526281667696499,20
21,6548,3.5,2.9906465305003374,20
21,7569,4.5,3.7322164773177224,20
21,117368,3.5,3.2612994350282487,20
21,31433,3.5,2.878631324491909,20
21,1291,4.0,4.363760649466173,20
21,106489,3.0,3.3370664926776517,20
21,103253,3.0,3.322152250611973,20
21,103335,4.0,3.4097126097708763,20
21,73106,2.0,2.717921864199674,20
21,94677,4.0,3.466792164187634,20
21,45447,3.5,3.0883516839958913,20
21,4040,2.5,1.8915551626081093,20
21,112852,4.0,3.8890328231041797,20
21,2001,2.5,3.4611648626321863,20
21,5219,3.0,3.3884243721110123,20
21,3623,4.0,2.967159501996753,20
21,902,3.0,3.8621576847700645,20
21,110102,3.5,3.99475040914004,20
21,2087,2.0,3.5739854176929677,20
21,6503,3.5,2.412972334652651,20
21,109487,3.0,4.084207279040392,20
21,168248,3.5,4.127838865687015,20
21,110130,4.0,4.225966196808985,20
21,51662,3.5,3.9292980979023655,20
21,47997,5.0,3.5717055626480314,20
21,4306,4.0,3.8965981889044046,20
21,122892,3.5,3.63921144061816,20
21,49286,3.5,3.2030561919268274,20
21,63082,3.5,3.8210095364451635,20
21,115149,3.5,3.849167966548777,20
21,102716,3.0,3.2559791472503568,20
21,2002,3.5,2.651792803145925,20
21,81591,1.0,3.819155759725342,20
21,1214,1.5,3.9695945973120956,20
21,3639,4.5,3.5198176626005844,20
21,107449,1.5,3.2612994350282487,20
21,91535,3.5,3.228623024429198,20
21,5574,4.0,3.646593896877124,20
21,1221,2.5,4.167503431854338,20
21,119155,3.5,3.301258034394606,20
21,91630,4.0,3.700400214226854,20
